"블랙 팬서","라이언 쿠글러","월트디즈니컴퍼니코리아 유한책임회사","NULL","장편","미국","1,620 ","5,396,198 ","액션","12세이상관람가"
"완득이","이한","(주)유비유필름","NULL","장편","한국","500 ","5,310,510 ","드라마","12세이상관람가"
"완득이","이한","어나더픽쳐스(주)","NULL","장편","한국","500 ","5,310,510 ","드라마","12세이상관람가"
"트랜스포머: 사라진 시대","마이클 베이","씨제이이앤엠(주)","NULL","장편","미국","1,602 ","5,295,801 ","액션","12세이상관람가"
"1987","장준환","(주)우정필름","NULL","장편","한국","1,299 ","5,289,704 ","드라마","15세이상관람가"
"어벤져스: 인피니티 워","안소니 루소","월트디즈니컴퍼니코리아 유한책임회사","NULL","장편","미국","2,553 ","5,258,905 ","액션","12세이상관람가"
"어벤져스: 인피니티 워","조 루소","월트디즈니컴퍼니코리아 유한책임회사","NULL","장편","미국","2,553 ","5,258,905 ","액션","12세이상관람가"
"살인의 추억","봉준호","(주)싸이더스","NULL","장편","한국","0 ","5,255,376 ","스릴러","15세관람가"
"월드 워 Z","마크 포스터","플랜 비 엔터테인먼트","NULL","장편","미국","964 ","5,237,525 ","드라마","15세이상관람가"
"반지의 제왕 : 두개의 탑","피터 잭슨","(주)태원엔터테인먼트","NULL","장편","미국","0 ","5,183,000 ","액션","12세관람가"
"반지의 제왕 : 두개의 탑","피터 잭슨","㈜에스앤엠코리아","NULL","장편","미국","0 ","5,183,000 ","액션","12세관람가"
"타워","김지훈","씨제이이앤엠(주)","NULL","장편","한국","617 ","5,181,014 ","드라마","12세이상관람가"
"타워","김지훈","(주)더타워픽쳐스","NULL","장편","한국","617 ","5,181,014 ","드라마","12세이상관람가"
"말아톤","정윤철","시네라인투(주)","NULL","장편","한국","0 ","5,148,022 ","드라마","전체관람가"
"추격자","나홍진","(주)영화사비단길","NULL","장편","한국","435 ","5,071,619 ","범죄","청소년관람불가"
"쿵푸팬더 2","여인영","씨제이이앤엠(주)","NULL","장편","미국","948 ","5,062,722 ","애니메이션","전체관람가"
"인사이드 아웃","피트 닥터","월트디즈니컴퍼니코리아(주)","NULL","장편","미국","777 ","4,968,687 ","애니메이션","전체관람가"
"캐리비안의 해적: 세상의 끝에서","고어 버빈스키","제리 브룩하이머 필름","NULL","장편","미국","0 ","4,966,571 ","액션","12세이상관람가"
"캐리비안의 해적: 세상의 끝에서","고어 버빈스키","월트 디즈니 픽쳐스","NULL","장편","미국","0 ","4,966,571 ","액션","12세이상관람가"
"동갑내기 과외하기","김경형","코리아 엔터테인먼트","NULL","장편","한국","0 ","4,937,573 ","코미디","12세관람가"
"스파이더맨 3","샘 레이미","콜럼비아 픽쳐스 코포레이션","NULL","장편","미국","0 ","4,935,660 ","액션","12세이상관람가"
"스파이더맨 3","샘 레이미","마블 엔터프라이즈","NULL","장편","미국","0 ","4,935,660 ","액션","12세이상관람가"
"마스터","조의석","영화사 집","NULL","장편","한국","1,501 ","4,935,320 ","액션","15세이상관람가"
"바람과 함께 사라지다","김주호","(주)두타연","NULL","장편","한국","694 ","4,897,551 ","코미디","12세이상관람가"
"바람과 함께 사라지다","김주호","(주)에이디사공육","NULL","장편","한국","694 ","4,897,551 ","코미디","12세이상관람가"
"마션","리들리 스콧","이십세기폭스코리아(주)","NULL","장편","미국","1,132 ","4,875,494 ","액션","12세이상관람가"
"어메이징 스파이더맨","마크 웹","한국소니픽쳐스릴리징브에나비스타영화㈜","NULL","장편","미국","1,118 ","4,853,123 ","액션","12세이상관람가"
"님아 그 강을 건너지 마오","진모영","아거스필름","NULL","장편","한국","206 ","4,801,355 ","다큐멘터리","전체관람가"
"조선명탐정 : 각시투구꽃의 비밀","김석윤","청년필름(주)","NULL","장편","한국","611 ","4,786,259 ","코미디","12세이상관람가"
"군도: 민란의 시대","윤종빈","(주)영화사 월광","NULL","장편","한국","1,394 ","4,774,895 ","사극","15세이상관람가"
"군도: 민란의 시대","윤종빈","(주)쇼박스","NULL","장편","한국","1,394 ","4,774,895 ","사극","15세이상관람가"
"범죄와의 전쟁: 나쁜놈들 전성시대","윤종빈","(주)팔레트픽처스","NULL","장편","한국","699 ","4,710,454 ","범죄","청소년관람불가"
"범죄와의 전쟁: 나쁜놈들 전성시대","윤종빈","(주)쇼박스","NULL","장편","한국","699 ","4,710,454 ","범죄","청소년관람불가"
"주토피아","바이론 하워드","월트디즈니컴퍼니코리아(주)","NULL","장편","미국","661 ","4,703,245 ","애니메이션","전체관람가"
"주토피아","리치 무어","월트디즈니컴퍼니코리아(주)","NULL","장편","미국","661 ","4,703,245 ","애니메이션","전체관람가"
"엣지 오브 투모로우","더그 라이만","워너브러더스 코리아(주)","NULL","장편","미국","801 ","4,697,142 ","액션","12세이상관람가"
"신세계","박훈정","(주)사나이픽처스","NULL","장편","한국","671 ","4,682,492 ","범죄","청소년관람불가"
"신세계","박훈정","(주)페퍼민트앤컴퍼니","NULL","장편","한국","671 ","4,682,492 ","범죄","청소년관람불가"
"신세계","박훈정","(주)대명문화공장","NULL","장편","한국","671 ","4,682,492 ","범죄","청소년관람불가"
"신세계","박훈정","(주)파트너스케이","NULL","장편","한국","671 ","4,682,492 ","범죄","청소년관람불가"
"쿵푸 팬더","마크 오스본","씨제이엔터테인먼트","NULL","장편","미국","351 ","4,673,009 ","애니메이션","전체관람가"
"쿵푸 팬더","존 스티븐슨","씨제이엔터테인먼트","NULL","장편","미국","351 ","4,673,009 ","애니메이션","전체관람가"
"도가니","황동혁","(주)삼거리픽쳐스","NULL","장편","한국","644 ","4,662,822 ","드라마","청소년관람불가"
"도가니","황동혁","(주)판타지오","NULL","장편","한국","644 ","4,662,822 ","드라마","청소년관람불가"
"신비한 동물사전","데이빗 예이츠","워너브러더스 코리아(주)","NULL","장편","미국","1,431 ","4,662,534 ","어드벤처","12세이상관람가"
"캐리비안의 해적 : 망자의 함","고어 버빈스키","월트 디즈니 픽쳐스","NULL","장편","미국","0 ","4,628,903 ","액션","12세관람가"
"박물관이 살아있다!","숀 레비","이십세기폭스필름코퍼레이션","NULL","장편","미국","0 ","4,612,831 ","코미디","전체관람가"
"박물관이 살아있다!","숀 레비","1492픽쳐스","NULL","장편","미국","0 ","4,612,831 ","코미디","전체관람가"
"내 아내의 모든 것","민규동","(주)수필름","NULL","장편","한국","563 ","4,598,583 ","코미디","15세이상관람가"
