"47 미터","조하네스 로버츠","(주)비엠컬쳐스","8","장편","영국","733 ","4686022657","스릴러","15세이상관람가"
"메리와 마녀의 꽃","요네바야시 히로마사","씨제이이앤엠(주)","12","장편","일본","751 ","4062322239","애니메이션","전체관람가"
"얼라이드","로버트 저메키스","롯데쇼핑㈜롯데엔터테인먼트","1","장편","미국","546 ","4278251179","스릴러","15세이상관람가"
"발레리안: 천 개 행성의 도시","뤽 베송","판씨네마(주)","9","장편","프랑스","629 ","4047756408","액션","12세이상관람가"
"그레이트 월","장예모","유니버설픽쳐스인터내셔널 코리아(유)","2","장편","미국","598 ","4352841358","판타지","12세이상관람가"
"카3: 새로운 도전","브라이언 피","월트디즈니컴퍼니코리아 유한책임회사","7","장편","미국","800 ","3599544501","애니메이션","전체관람가"
"침묵","정지우","(주)용필름","11","장편","한국","634 ","3873542364","드라마","15세이상관람가"
"트리플 엑스 리턴즈","D.J. 카루소","롯데쇼핑㈜롯데엔터테인먼트","2","장편","미국","590 ","3967335095","액션","15세이상관람가"
"리얼","이사랑","(주)코브픽쳐스","7","장편","한국","970 ","3357330530","액션","청소년관람불가"
"너의 췌장을 먹고 싶어","츠키카와 쇼","(주)미디어캐슬","11","장편","일본","218 ","3703660800","드라마","12세이상관람가"
"라이프","다니엘 에스피노사","소니픽쳐스엔터테인먼트코리아주식회사극장배급지점","4","장편","미국","647 ","3786712210","SF","15세이상관람가"
"히든 피겨스","데오도르 멜피","이십세기폭스코리아(주)","4","장편","미국","448 ","3576079033","드라마","12세이상관람가"
"명탐정 코난:진홍의 연가","시즈노 코분","씨제이이앤엠(주)","8","장편","일본","582 ","3255598200","애니메이션","12세이상관람가"
"반드시 잡는다","김홍선","(주)에이디사공육","12","장편","한국","565 ","3324033772","스릴러","15세이상관람가"
"반드시 잡는다","김홍선","씨네주 유한회사","12","장편","한국","565 ","3324033772","스릴러","15세이상관람가"
"원라인","양경모","(주)미인픽쳐스","4","장편","한국","613 ","3310122433","범죄","15세이상관람가"
"원라인","양경모","(주)곽픽쳐스","4","장편","한국","613 ","3310122433","범죄","15세이상관람가"
"터닝메카드W: 블랙미러의 부활","홍헌표","㈜희원엔터테인먼트","2","장편","한국","570 ","3213263000","애니메이션","전체관람가"
"터닝메카드W: 블랙미러의 부활","김석원","㈜희원엔터테인먼트","2","장편","한국","570 ","3213263000","애니메이션","전체관람가"
"스머프: 비밀의 숲","캘리 애스버리","소니픽쳐스엔터테인먼트코리아주식회사극장배급지점","5","장편","미국","607 ","3122661000","애니메이션","전체관람가"
"로그 원: 스타워즈 스토리","가렛 에드워즈","월트디즈니컴퍼니코리아 유한책임회사","1","장편","미국","907 ","3920397500","액션","12세이상관람가"
"극장판 포켓몬스터 너로 정했다!","유야마 쿠니히코","(주)포켓몬코리아","1","장편","일본","626 ","3117501700","애니메이션","전체관람가"
"킹 아서: 제왕의 검","가이 리치","워너브러더스 코리아(주)","6","장편","영국","588 ","3348220655","판타지","12세이상관람가"
"넛잡 2","캘런 브런커","(주)레드로버","10","장편","한국","526 ","3038945100","애니메이션","전체관람가"
"넛잡 2","캘런 브런커","툰박스 엔터테인먼트","10","장편","한국","526 ","3038945100","애니메이션","전체관람가"
"아메리칸 메이드","더그 라이만","유니버설픽쳐스인터내셔널 코리아(유)","9","장편","미국","691 ","3175539145","범죄","15세이상관람가"
"러빙 빈센트","도로타 코비엘라","(주)퍼스트런","11","장편","영국","272 ","3051655861","애니메이션","15세이상관람가"
"러빙 빈센트","휴 웰치맨","(주)퍼스트런","11","장편","영국","272 ","3051655861","애니메이션","15세이상관람가"
"보통사람","김봉한","(주)트리니티엔터테인먼트","4","장편","한국","621 ","2956397623","드라마","15세이상관람가"
"보통사람","김봉한","(주)영화사장춘","4","장편","한국","621 ","2956397623","드라마","15세이상관람가"
"대장 김창수","이원태","(주)비에이엔터테인먼트","11","장편","한국","748 ","2871905115","드라마","12세이상관람가"
"대장 김창수","이원태","(주)무비스퀘어","11","장편","한국","748 ","2871905115","드라마","12세이상관람가"
"눈의 여왕 3: 눈과 불의 마법대결","알렉세이 트시칠린","(주)시네마리퍼블릭","1","장편","러시아","526 ","2694247700","애니메이션","전체관람가"
"어쌔신 크리드","저스틴 커젤","이십세기폭스코리아(주)","1","장편","미국","566 ","2899270921","액션","15세이상관람가"
"플립","롭 라이너","(주)팝엔터테인먼트","7","장편","미국","249 ","2818791900","드라마","12세이상관람가"
"석조저택 살인사건","정식","주식회사 영화사다","5","장편","한국","539 ","2815742886","스릴러","15세이상관람가"
"석조저택 살인사건","김휘","주식회사 영화사다","5","장편","한국","539 ","2815742886","스릴러","15세이상관람가"
"싱글라이더","이주영","(주)퍼펙트스톰필름","3","장편","한국","576 ","2685519021","드라마","15세이상관람가"
